date,open,high,low,close,volume,Symbol
2024-01-11 17:30:00,2582.65000000,2603.17000000,2582.65000000,2603.17000000,10.35020000,ETH-USD
2024-01-11 18:00:00,2602.22000000,2603.07000000,2589.79000000,2597.92000000,6.39930000,ETH-USD
2024-01-11 18:30:00,2597.92000000,2616.81000000,2597.85000000,2615.00000000,25.32780000,ETH-USD
2024-01-11 19:00:00,2615.54000000,2615.54000000,2598.72000000,2607.42000000,6.63020000,ETH-USD
2024-01-11 19:30:00,2606.38000000,2622.19000000,2603.70000000,2622.19000000,5.70720000,ETH-USD
2024-01-11 20:00:00,2622.19000000,2633.97000000,2622.19000000,2626.29000000,35.00230000,ETH-USD
2024-01-11 20:30:00,2623.93000000,2626.79000000,2589.32000000,2593.93000000,44.87200000,ETH-USD
2024-01-11 21:00:00,2593.96000000,2620.67000000,2593.95000000,2616.55000000,11.78070000,ETH-USD
2024-01-11 21:30:00,2613.30000000,2616.35000000,2601.57000000,2603.28000000,6.09700000,ETH-USD
2024-01-11 22:00:00,2603.28000000,2614.14000000,2600.38000000,2602.43000000,94.80810000,ETH-USD
2024-01-11 22:30:00,2600.87000000,2615.33000000,2598.44000000,2612.39000000,5.40550000,ETH-USD
2024-01-11 23:00:00,2609.51000000,2620.73000000,2609.50000000,2616.97000000,19.95440000,ETH-USD
2024-01-11 23:30:00,2617.21000000,2624.55000000,2610.64000000,2619.50000000,4.19600000,ETH-USD
2024-01-12 00:00:00,2617.56000000,2623.85000000,2600.00000000,2605.51000000,11.76260000,ETH-USD
2024-01-12 00:30:00,2607.81000000,2612.65000000,2593.75000000,2602.42000000,15.00490000,ETH-USD
2024-01-12 01:00:00,2602.42000000,2602.42000000,2581.00000000,2581.00000000,26.96130000,ETH-USD
2024-01-12 01:30:00,2584.45000000,2598.48000000,2584.45000000,2590.53000000,10.11130000,ETH-USD
2024-01-12 02:00:00,2590.63000000,2598.72000000,2590.41000000,2591.01000000,5.75320000,ETH-USD
2024-01-12 02:30:00,2594.41000000,2613.68000000,2593.85000000,2607.01000000,6.25830000,ETH-USD
2024-01-12 03:00:00,2606.35000000,2606.35000000,2588.41000000,2592.50000000,29.70440000,ETH-USD
2024-01-12 03:30:00,2596.06000000,2599.77000000,2588.89000000,2590.30000000,0.39560000,ETH-USD
2024-01-12 04:00:00,2587.76000000,2601.14000000,2584.88000000,2599.93000000,2.50550000,ETH-USD
2024-01-12 04:30:00,2599.93000000,2600.49000000,2587.17000000,2587.17000000,1.20300000,ETH-USD
2024-01-12 05:00:00,2592.87000000,2599.73000000,2590.92000000,2593.93000000,0.60110000,ETH-USD
2024-01-12 05:30:00,2593.67000000,2608.15000000,2590.01000000,2606.42000000,3.47510000,ETH-USD
2024-01-12 06:00:00,2608.87000000,2619.54000000,2606.07000000,2615.73000000,3.04070000,ETH-USD
2024-01-12 06:30:00,2614.00000000,2619.60000000,2613.64000000,2613.64000000,2.08690000,ETH-USD
2024-01-12 07:00:00,2615.84000000,2616.07000000,2603.95000000,2612.19000000,1.59860000,ETH-USD
2024-01-12 07:30:00,2609.79000000,2609.79000000,2590.00000000,2595.47000000,2.92120000,ETH-USD
2024-01-12 08:00:00,2592.54000000,2595.48000000,2587.79000000,2591.46000000,56.06120000,ETH-USD
2024-01-12 08:30:00,2590.43000000,2603.33000000,2585.37000000,2603.33000000,2.39300000,ETH-USD
2024-01-12 09:00:00,2603.99000000,2605.82000000,2587.16000000,2587.16000000,1.01500000,ETH-USD
2024-01-12 09:30:00,2587.16000000,2617.74000000,2586.35000000,2612.78000000,7.47490000,ETH-USD
2024-01-12 10:00:00,2613.45000000,2620.67000000,2613.12000000,2618.37000000,3.65290000,ETH-USD
2024-01-12 10:30:00,2616.56000000,2622.19000000,2613.79000000,2620.21000000,0.98090000,ETH-USD
2024-01-12 11:00:00,2618.81000000,2660.71000000,2618.81000000,2660.71000000,42.88530000,ETH-USD
2024-01-12 11:30:00,2660.85000000,2664.21000000,2645.97000000,2648.21000000,13.70720000,ETH-USD
2024-01-12 12:00:00,2649.14000000,2675.83000000,2649.14000000,2674.83000000,14.67700000,ETH-USD
2024-01-12 12:30:00,2666.31000000,2666.31000000,2635.46000000,2650.45000000,28.07650000,ETH-USD
2024-01-12 13:00:00,2650.45000000,2670.15000000,2647.94000000,2663.07000000,58.28050000,ETH-USD
2024-01-12 13:30:00,2663.54000000,2684.26000000,2662.06000000,2672.44000000,47.91830000,ETH-USD
2024-01-12 14:00:00,2673.62000000,2689.04000000,2658.79000000,2689.04000000,36.04540000,ETH-USD
2024-01-12 14:30:00,2689.04000000,2700.00000000,2670.44000000,2696.83000000,52.34160000,ETH-USD
2024-01-12 15:00:00,2699.98000000,2708.42000000,2654.37000000,2679.00000000,85.93800000,ETH-USD
2024-01-12 15:30:00,2670.12000000,2672.95000000,2639.10000000,2647.96000000,21.19830000,ETH-USD
2024-01-12 16:00:00,2648.26000000,2684.54000000,2642.29000000,2680.01000000,26.96380000,ETH-USD
2024-01-12 16:30:00,2675.55000000,2680.37000000,2603.99000000,2622.84000000,87.64790000,ETH-USD
2024-01-12 17:00:00,2619.83000000,2630.77000000,2565.32000000,2574.21000000,63.26910000,ETH-USD
2024-01-12 17:30:00,2577.65000000,2603.20000000,2574.21000000,2598.27000000,33.60180000,ETH-USD
2024-01-12 18:00:00,2598.34000000,2610.30000000,2590.57000000,2597.96000000,13.60710000,ETH-USD
2024-01-12 18:30:00,2596.93000000,2601.14000000,2581.00000000,2595.43000000,11.72210000,ETH-USD
2024-01-12 19:00:00,2599.34000000,2611.86000000,2588.89000000,2609.34000000,31.80110000,ETH-USD
2024-01-12 19:30:00,2609.34000000,2609.34000000,2582.79000000,2583.50000000,19.99800000,ETH-USD
2024-01-12 20:00:00,2583.50000000,2599.01000000,2576.50000000,2590.47000000,35.50880000,ETH-USD
2024-01-12 20:30:00,2590.16000000,2590.18000000,2567.61000000,2572.31000000,35.60810000,ETH-USD
2024-01-12 21:00:00,2570.85000000,2576.01000000,2526.74000000,2538.03000000,74.99470000,ETH-USD
2024-01-12 21:30:00,2539.95000000,2539.95000000,2504.22000000,2526.77000000,43.63040000,ETH-USD
2024-01-12 22:00:00,2519.03000000,2519.03000000,2459.55000000,2473.68000000,147.21610000,ETH-USD
2024-01-12 22:30:00,2473.06000000,2509.53000000,2470.20000000,2500.47000000,47.03760000,ETH-USD
2024-01-12 23:00:00,2496.58000000,2523.79000000,2496.53000000,2523.79000000,7.89880000,ETH-USD
2024-01-12 23:30:00,2520.52000000,2529.65000000,2511.53000000,2525.43000000,8.32430000,ETH-USD
2024-01-13 00:00:00,2521.32000000,2538.72000000,2519.89000000,2522.08000000,12.18170000,ETH-USD
2024-01-13 00:30:00,2522.11000000,2531.35000000,2514.54000000,2519.39000000,11.01310000,ETH-USD
2024-01-13 01:00:00,2521.62000000,2521.64000000,2498.31000000,2510.12000000,7.41990000,ETH-USD
2024-01-13 01:30:00,2505.09000000,2525.84000000,2500.19000000,2524.81000000,88.35840000,ETH-USD
2024-01-13 02:00:00,2524.81000000,2539.49000000,2518.32000000,2538.80000000,21.47530000,ETH-USD
2024-01-13 02:30:00,2540.00000000,2550.00000000,2533.13000000,2543.51000000,22.16690000,ETH-USD
2024-01-13 03:00:00,2543.53000000,2550.00000000,2535.43000000,2543.51000000,7.87240000,ETH-USD
2024-01-13 03:30:00,2545.29000000,2552.64000000,2540.85000000,2544.99000000,15.40310000,ETH-USD
2024-01-13 04:00:00,2544.99000000,2547.81000000,2536.64000000,2545.16000000,6.63420000,ETH-USD
2024-01-13 04:30:00,2544.09000000,2548.71000000,2541.13000000,2541.13000000,2.79330000,ETH-USD
2024-01-13 05:00:00,2544.03000000,2545.69000000,2539.21000000,2543.96000000,13.55910000,ETH-USD
2024-01-13 05:30:00,2543.52000000,2552.64000000,2539.68000000,2549.19000000,6.22030000,ETH-USD
2024-01-13 06:00:00,2548.87000000,2549.18000000,2542.91000000,2547.81000000,6.09580000,ETH-USD
2024-01-13 06:30:00,2545.79000000,2548.86000000,2543.89000000,2548.86000000,0.67420000,ETH-USD
2024-01-13 07:00:00,2552.27000000,2555.30000000,2547.79000000,2555.13000000,0.82990000,ETH-USD
2024-01-13 07:30:00,2553.58000000,2553.58000000,2546.02000000,2548.98000000,1.80850000,ETH-USD
2024-01-13 08:00:00,2551.08000000,2556.24000000,2550.28000000,2552.56000000,1.08060000,ETH-USD
2024-01-13 08:30:00,2556.36000000,2556.56000000,2549.95000000,2550.16000000,0.23860000,ETH-USD
2024-01-13 09:00:00,2554.12000000,2555.75000000,2537.39000000,2541.19000000,1.55540000,ETH-USD
2024-01-13 09:30:00,2544.47000000,2548.74000000,2536.25000000,2539.84000000,5.25630000,ETH-USD
2024-01-13 10:00:00,2540.16000000,2540.16000000,2522.00000000,2534.15000000,5.48690000,ETH-USD
2024-01-13 10:30:00,2533.46000000,2536.38000000,2529.73000000,2533.16000000,3.82930000,ETH-USD
2024-01-13 11:00:00,2529.96000000,2538.80000000,2529.96000000,2536.61000000,0.97250000,ETH-USD
2024-01-13 11:30:00,2538.80000000,2541.74000000,2531.39000000,2541.05000000,3.79670000,ETH-USD
2024-01-13 12:00:00,2543.40000000,2547.17000000,2534.33000000,2544.66000000,5.68490000,ETH-USD
2024-01-13 12:30:00,2547.86000000,2547.86000000,2542.00000000,2542.00000000,1.19570000,ETH-USD
2024-01-13 13:00:00,2542.00000000,2548.70000000,2534.58000000,2545.19000000,3.59130000,ETH-USD
2024-01-13 13:30:00,2545.19000000,2548.00000000,2538.80000000,2541.81000000,3.04230000,ETH-USD
2024-01-13 14:00:00,2539.27000000,2541.46000000,2532.34000000,2536.26000000,5.91590000,ETH-USD
2024-01-13 14:30:00,2532.13000000,2542.62000000,2530.00000000,2539.88000000,4.74260000,ETH-USD
2024-01-13 15:00:00,2537.32000000,2552.65000000,2537.32000000,2552.65000000,2.41490000,ETH-USD
2024-01-13 15:30:00,2552.93000000,2563.99000000,2552.64000000,2562.52000000,10.67890000,ETH-USD
2024-01-13 16:00:00,2561.97000000,2563.09000000,2550.21000000,2561.82000000,3.16040000,ETH-USD
2024-01-13 16:30:00,2561.83000000,2567.40000000,2555.00000000,2558.41000000,7.70470000,ETH-USD
2024-01-13 17:00:00,2557.42000000,2565.79000000,2549.53000000,2560.00000000,15.33800000,ETH-USD
2024-01-13 17:30:00,2559.71000000,2559.71000000,2550.50000000,2555.50000000,8.75250000,ETH-USD
2024-01-13 18:00:00,2552.03000000,2568.17000000,2552.03000000,2565.84000000,1.03840000,ETH-USD
2024-01-13 18:30:00,2567.41000000,2571.98000000,2560.36000000,2560.36000000,9.39480000,ETH-USD
2024-01-13 19:00:00,2563.28000000,2574.41000000,2560.95000000,2573.15000000,14.58650000,ETH-USD
2024-01-13 19:30:00,2572.25000000,2578.55000000,2571.81000000,2573.46000000,9.40020000,ETH-USD
2024-01-13 20:00:00,2571.81000000,2573.88000000,2567.41000000,2569.04000000,5.24110000,ETH-USD
2024-01-13 20:30:00,2567.46000000,2578.64000000,2564.79000000,2569.21000000,10.90330000,ETH-USD
2024-01-13 21:00:00,2569.19000000,2571.39000000,2563.09000000,2566.64000000,2.95360000,ETH-USD
2024-01-13 21:30:00,2566.77000000,2571.08000000,2560.64000000,2571.08000000,14.91200000,ETH-USD
2024-01-13 22:00:00,2570.86000000,2571.97000000,2564.54000000,2564.54000000,5.52470000,ETH-USD
2024-01-13 22:30:00,2565.51000000,2573.38000000,2565.51000000,2573.38000000,3.68830000,ETH-USD
2024-01-13 23:00:00,2573.40000000,2588.31000000,2568.34000000,2581.70000000,41.52630000,ETH-USD
2024-01-13 23:30:00,2581.70000000,2585.75000000,2574.56000000,2576.50000000,8.55600000,ETH-USD
2024-01-14 00:00:00,2576.81000000,2578.01000000,2566.07000000,2566.07000000,2.77380000,ETH-USD
2024-01-14 00:30:00,2566.07000000,2569.34000000,2561.98000000,2563.74000000,7.63640000,ETH-USD
2024-01-14 01:00:00,2565.49000000,2574.40000000,2562.94000000,2569.00000000,10.06600000,ETH-USD
2024-01-14 01:30:00,2569.51000000,2574.26000000,2566.58000000,2569.01000000,2.96030000,ETH-USD
2024-01-14 02:00:00,2570.64000000,2570.64000000,2555.87000000,2557.32000000,1.98610000,ETH-USD
2024-01-14 02:30:00,2557.32000000,2564.43000000,2557.00000000,2559.24000000,9.35150000,ETH-USD
2024-01-14 03:00:00,2559.16000000,2562.33000000,2553.34000000,2554.02000000,2.75290000,ETH-USD
2024-01-14 03:30:00,2555.72000000,2555.79000000,2550.00000000,2550.00000000,11.92280000,ETH-USD
2024-01-14 04:00:00,2551.54000000,2554.85000000,2544.35000000,2548.06000000,11.26990000,ETH-USD
2024-01-14 04:30:00,2550.64000000,2552.43000000,2541.72000000,2543.70000000,8.88370000,ETH-USD
2024-01-14 05:00:00,2543.74000000,2550.89000000,2543.74000000,2549.35000000,3.51910000,ETH-USD
2024-01-14 05:30:00,2548.95000000,2552.46000000,2547.85000000,2550.19000000,12.85630000,ETH-USD
2024-01-14 06:00:00,2550.85000000,2553.67000000,2550.03000000,2550.54000000,6.77490000,ETH-USD
2024-01-14 06:30:00,2551.33000000,2555.11000000,2546.98000000,2553.34000000,0.52830000,ETH-USD
2024-01-14 07:00:00,2550.33000000,2551.99000000,2543.70000000,2545.51000000,1.18250000,ETH-USD
2024-01-14 07:30:00,2545.51000000,2549.74000000,2542.24000000,2545.01000000,1.51400000,ETH-USD
2024-01-14 08:00:00,2546.93000000,2546.93000000,2541.52000000,2544.41000000,5.01960000,ETH-USD
2024-01-14 08:30:00,2544.14000000,2548.70000000,2543.96000000,2548.70000000,1.15070000,ETH-USD
2024-01-14 09:00:00,2548.22000000,2548.22000000,2543.97000000,2546.78000000,5.58350000,ETH-USD
2024-01-14 09:30:00,2544.76000000,2547.35000000,2538.35000000,2546.37000000,1.36550000,ETH-USD
2024-01-14 10:00:00,2547.05000000,2549.35000000,2545.62000000,2545.62000000,0.40020000,ETH-USD
2024-01-14 10:30:00,2545.51000000,2545.51000000,2538.42000000,2539.56000000,2.10250000,ETH-USD
2024-01-14 11:00:00,2540.25000000,2544.04000000,2535.95000000,2544.04000000,2.38510000,ETH-USD
2024-01-14 11:30:00,2544.18000000,2544.18000000,2537.70000000,2539.41000000,4.01970000,ETH-USD
2024-01-14 12:00:00,2536.92000000,2544.98000000,2534.95000000,2544.98000000,3.84490000,ETH-USD
2024-01-14 12:30:00,2542.44000000,2544.99000000,2534.11000000,2534.56000000,1.56330000,ETH-USD
2024-01-14 13:00:00,2537.43000000,2537.83000000,2532.43000000,2534.80000000,0.68230000,ETH-USD
2024-01-14 13:30:00,2534.38000000,2537.07000000,2525.89000000,2534.75000000,4.25900000,ETH-USD
2024-01-14 14:00:00,2531.55000000,2540.28000000,2530.69000000,2534.86000000,2.04920000,ETH-USD
2024-01-14 14:30:00,2531.45000000,2541.50000000,2530.16000000,2538.19000000,6.21200000,ETH-USD
2024-01-14 15:00:00,2537.91000000,2544.56000000,2535.00000000,2539.51000000,3.93540000,ETH-USD
2024-01-14 15:30:00,2538.03000000,2541.10000000,2535.03000000,2536.34000000,2.65640000,ETH-USD
2024-01-14 16:00:00,2536.60000000,2541.78000000,2534.59000000,2534.59000000,5.18290000,ETH-USD
2024-01-14 16:30:00,2534.15000000,2535.07000000,2522.41000000,2529.48000000,14.54170000,ETH-USD
2024-01-14 17:00:00,2528.89000000,2534.53000000,2526.30000000,2531.58000000,6.85930000,ETH-USD
2024-01-14 17:30:00,2534.45000000,2538.17000000,2528.21000000,2531.80000000,6.92890000,ETH-USD
2024-01-14 18:00:00,2531.25000000,2536.79000000,2523.48000000,2523.48000000,13.03040000,ETH-USD
2024-01-14 18:30:00,2522.79000000,2533.53000000,2522.79000000,2533.53000000,3.52290000,ETH-USD
2024-01-14 19:00:00,2531.47000000,2533.01000000,2505.00000000,2518.05000000,16.13980000,ETH-USD
2024-01-14 19:30:00,2514.36000000,2520.60000000,2501.52000000,2503.95000000,8.04380000,ETH-USD
2024-01-14 20:00:00,2503.51000000,2516.71000000,2486.00000000,2512.53000000,13.57080000,ETH-USD
2024-01-14 20:30:00,2512.06000000,2519.79000000,2511.14000000,2511.14000000,1.94510000,ETH-USD
2024-01-14 21:00:00,2508.84000000,2520.54000000,2508.84000000,2511.64000000,8.23890000,ETH-USD
2024-01-14 21:30:00,2511.03000000,2526.58000000,2500.12000000,2523.62000000,21.71990000,ETH-USD
2024-01-14 22:00:00,2524.84000000,2530.00000000,2519.87000000,2519.87000000,17.59260000,ETH-USD
2024-01-14 22:30:00,2519.87000000,2520.30000000,2504.75000000,2511.73000000,11.53660000,ETH-USD
2024-01-14 23:00:00,2507.81000000,2509.33000000,2482.46000000,2486.20000000,22.05020000,ETH-USD
2024-01-14 23:30:00,2492.22000000,2493.48000000,2472.07000000,2476.31000000,38.67370000,ETH-USD
2024-01-15 00:00:00,2477.59000000,2494.15000000,2473.62000000,2490.18000000,29.48180000,ETH-USD
2024-01-15 00:30:00,2490.22000000,2498.01000000,2484.47000000,2488.22000000,4.86700000,ETH-USD
2024-01-15 01:00:00,2492.29000000,2499.33000000,2487.51000000,2499.32000000,6.02350000,ETH-USD
2024-01-15 01:30:00,2497.53000000,2510.00000000,2495.16000000,2507.69000000,3.34040000,ETH-USD
2024-01-15 02:00:00,2508.80000000,2508.81000000,2498.34000000,2502.00000000,7.28990000,ETH-USD
2024-01-15 02:30:00,2500.88000000,2504.96000000,2495.07000000,2502.97000000,3.73420000,ETH-USD
2024-01-15 03:00:00,2504.78000000,2513.82000000,2504.78000000,2513.82000000,14.69800000,ETH-USD
2024-01-15 03:30:00,2511.14000000,2511.54000000,2503.84000000,2503.84000000,9.61970000,ETH-USD
2024-01-15 04:00:00,2505.90000000,2511.49000000,2505.59000000,2511.49000000,0.62760000,ETH-USD
2024-01-15 04:30:00,2510.13000000,2511.51000000,2504.19000000,2510.41000000,0.47080000,ETH-USD
2024-01-15 05:00:00,2510.41000000,2515.01000000,2510.01000000,2510.18000000,6.29330000,ETH-USD
2024-01-15 05:30:00,2509.29000000,2516.01000000,2509.29000000,2516.01000000,0.62570000,ETH-USD
2024-01-15 06:00:00,2516.71000000,2520.54000000,2513.87000000,2518.61000000,3.68870000,ETH-USD
2024-01-15 06:30:00,2517.09000000,2518.73000000,2513.06000000,2514.59000000,25.91610000,ETH-USD
2024-01-15 07:00:00,2516.21000000,2516.21000000,2510.74000000,2511.98000000,0.13010000,ETH-USD
2024-01-15 07:30:00,2511.94000000,2515.63000000,2505.79000000,2515.63000000,4.47990000,ETH-USD
2024-01-15 08:00:00,2515.76000000,2515.76000000,2510.94000000,2515.23000000,0.44450000,ETH-USD
2024-01-15 08:30:00,2513.84000000,2519.19000000,2513.84000000,2516.04000000,0.37330000,ETH-USD
2024-01-15 09:00:00,2516.94000000,2525.84000000,2511.51000000,2525.84000000,4.89400000,ETH-USD
2024-01-15 09:30:00,2526.32000000,2533.47000000,2522.50000000,2528.84000000,1.47910000,ETH-USD
2024-01-15 10:00:00,2526.44000000,2531.57000000,2526.44000000,2527.72000000,0.40300000,ETH-USD
2024-01-15 10:30:00,2529.13000000,2540.28000000,2527.18000000,2539.34000000,4.50010000,ETH-USD
2024-01-15 11:00:00,2535.33000000,2537.20000000,2532.94000000,2536.73000000,4.45430000,ETH-USD
2024-01-15 11:30:00,2535.97000000,2542.42000000,2535.97000000,2540.73000000,0.88730000,ETH-USD
2024-01-15 12:00:00,2540.75000000,2547.63000000,2539.74000000,2543.13000000,0.80540000,ETH-USD
2024-01-15 12:30:00,2545.18000000,2546.48000000,2534.58000000,2539.08000000,1.32440000,ETH-USD
2024-01-15 13:00:00,2540.81000000,2544.36000000,2537.46000000,2543.53000000,0.07600000,ETH-USD
2024-01-15 13:30:00,2541.28000000,2548.58000000,2539.22000000,2539.23000000,2.29430000,ETH-USD
2024-01-15 14:00:00,2538.73000000,2539.36000000,2517.25000000,2520.61000000,8.60090000,ETH-USD
2024-01-15 14:30:00,2520.61000000,2522.45000000,2506.46000000,2508.94000000,5.79180000,ETH-USD
2024-01-15 15:00:00,2513.24000000,2522.17000000,2513.24000000,2520.32000000,3.32800000,ETH-USD
2024-01-15 15:30:00,2520.92000000,2522.79000000,2506.31000000,2516.58000000,4.71260000,ETH-USD
2024-01-15 16:00:00,2516.19000000,2522.94000000,2513.68000000,2520.01000000,2.95750000,ETH-USD
2024-01-15 16:30:00,2523.38000000,2527.03000000,2518.55000000,2527.03000000,7.06510000,ETH-USD
2024-01-15 17:00:00,2526.90000000,2537.27000000,2526.54000000,2533.49000000,4.94570000,ETH-USD
2024-01-15 17:30:00,2535.13000000,2536.60000000,2529.53000000,2534.36000000,8.82610000,ETH-USD
2024-01-15 18:00:00,2532.43000000,2545.23000000,2532.33000000,2543.36000000,12.30230000,ETH-USD
2024-01-15 18:30:00,2545.89000000,2552.45000000,2538.20000000,2538.28000000,6.63060000,ETH-USD
2024-01-15 19:00:00,2539.46000000,2547.07000000,2539.44000000,2543.34000000,5.12140000,ETH-USD
2024-01-15 19:30:00,2543.19000000,2543.30000000,2532.13000000,2536.57000000,5.65140000,ETH-USD
2024-01-15 20:00:00,2537.34000000,2539.52000000,2536.53000000,2537.62000000,2.71380000,ETH-USD
2024-01-15 20:30:00,2534.58000000,2537.97000000,2526.32000000,2531.00000000,6.04090000,ETH-USD
2024-01-15 21:00:00,2532.32000000,2532.32000000,2522.79000000,2522.79000000,4.36700000,ETH-USD
2024-01-15 21:30:00,2524.73000000,2527.50000000,2523.15000000,2527.00000000,15.03380000,ETH-USD
2024-01-15 22:00:00,2527.00000000,2527.02000000,2502.73000000,2511.14000000,11.41570000,ETH-USD
2024-01-15 22:30:00,2515.63000000,2521.86000000,2514.88000000,2514.88000000,1.52150000,ETH-USD
2024-01-15 23:00:00,2515.28000000,2522.64000000,2515.28000000,2518.00000000,1.65960000,ETH-USD
2024-01-15 23:30:00,2518.01000000,2519.35000000,2518.00000000,2518.00000000,0.35860000,ETH-USD
2024-01-16 00:00:00,2518.00000000,2518.00000000,2508.21000000,2513.21000000,4.20760000,ETH-USD
2024-01-16 00:30:00,2513.94000000,2516.02000000,2507.12000000,2511.97000000,1.98790000,ETH-USD
2024-01-16 01:00:00,2512.05000000,2522.19000000,2512.05000000,2516.64000000,1.75240000,ETH-USD
2024-01-16 01:30:00,2515.83000000,2517.40000000,2507.80000000,2515.75000000,1.52240000,ETH-USD
2024-01-16 02:00:00,2516.28000000,2525.18000000,2515.02000000,2525.17000000,0.92340000,ETH-USD
2024-01-16 02:30:00,2523.56000000,2528.39000000,2522.00000000,2522.00000000,7.06110000,ETH-USD
2024-01-16 03:00:00,2522.52000000,2529.56000000,2522.00000000,2524.81000000,0.31400000,ETH-USD
2024-01-16 03:30:00,2526.99000000,2538.11000000,2526.99000000,2535.68000000,2.51810000,ETH-USD
2024-01-16 04:00:00,2535.86000000,2539.47000000,2534.58000000,2534.58000000,2.94840000,ETH-USD
2024-01-16 04:30:00,2534.58000000,2538.46000000,2531.92000000,2532.59000000,7.99780000,ETH-USD
2024-01-16 05:00:00,2534.56000000,2538.32000000,2531.89000000,2535.62000000,11.97890000,ETH-USD
2024-01-16 05:30:00,2539.47000000,2542.53000000,2537.59000000,2537.59000000,1.64970000,ETH-USD
2024-01-16 06:00:00,2534.15000000,2535.07000000,2530.15000000,2533.88000000,0.08910000,ETH-USD
2024-01-16 06:30:00,2538.24000000,2539.25000000,2534.17000000,2534.68000000,0.25830000,ETH-USD
2024-01-16 07:00:00,2541.36000000,2541.36000000,2527.16000000,2527.46000000,0.73310000,ETH-USD
2024-01-16 07:30:00,2527.46000000,2535.79000000,2526.58000000,2532.33000000,3.49120000,ETH-USD
2024-01-16 08:00:00,2528.83000000,2535.18000000,2526.32000000,2530.42000000,0.69090000,ETH-USD
2024-01-16 08:30:00,2530.37000000,2544.38000000,2530.36000000,2542.52000000,1.29210000,ETH-USD
2024-01-16 09:00:00,2544.38000000,2547.86000000,2540.94000000,2545.50000000,1.68940000,ETH-USD
2024-01-16 09:30:00,2544.30000000,2548.28000000,2543.19000000,2545.36000000,1.49520000,ETH-USD
2024-01-16 10:00:00,2542.66000000,2542.81000000,2535.48000000,2536.87000000,4.23220000,ETH-USD
2024-01-16 10:30:00,2537.39000000,2539.24000000,2534.15000000,2539.24000000,0.60600000,ETH-USD
2024-01-16 11:00:00,2535.27000000,2537.82000000,2528.68000000,2528.68000000,1.53580000,ETH-USD
2024-01-16 11:30:00,2529.66000000,2533.61000000,2527.81000000,2531.47000000,1.43670000,ETH-USD
2024-01-16 12:00:00,2531.70000000,2534.87000000,2531.70000000,2532.58000000,0.20620000,ETH-USD
2024-01-16 12:30:00,2537.64000000,2547.45000000,2537.64000000,2546.29000000,2.84020000,ETH-USD
2024-01-16 13:00:00,2546.55000000,2548.13000000,2538.80000000,2540.18000000,32.25530000,ETH-USD
2024-01-16 13:30:00,2540.18000000,2540.36000000,2525.20000000,2528.17000000,2.86760000,ETH-USD
2024-01-16 14:00:00,2525.63000000,2534.09000000,2523.48000000,2529.89000000,5.39880000,ETH-USD
2024-01-16 14:30:00,2534.15000000,2537.95000000,2499.87000000,2533.88000000,67.62600000,ETH-USD
2024-01-16 15:00:00,2533.03000000,2564.19000000,2525.89000000,2564.04000000,14.28460000,ETH-USD
2024-01-16 15:30:00,2561.23000000,2569.47000000,2550.45000000,2558.66000000,12.45620000,ETH-USD
2024-01-16 16:00:00,2558.52000000,2564.67000000,2550.30000000,2557.19000000,15.95150000,ETH-USD
2024-01-16 16:30:00,2556.38000000,2577.36000000,2552.09000000,2572.10000000,14.71120000,ETH-USD
2024-01-16 17:00:00,2576.65000000,2577.74000000,2566.52000000,2571.22000000,10.32850000,ETH-USD
2024-01-16 17:30:00,2569.12000000,2569.12000000,2562.93000000,2565.12000000,6.33150000,ETH-USD
2024-01-16 18:00:00,2562.75000000,2569.33000000,2560.35000000,2563.18000000,6.75740000,ETH-USD
2024-01-16 18:30:00,2561.00000000,2563.09000000,2553.62000000,2557.99000000,25.55160000,ETH-USD
2024-01-16 19:00:00,2560.26000000,2563.56000000,2558.70000000,2562.72000000,2.89080000,ETH-USD
2024-01-16 19:30:00,2560.57000000,2576.28000000,2559.34000000,2572.53000000,0.40820000,ETH-USD
2024-01-16 20:00:00,2572.57000000,2581.35000000,2572.53000000,2581.34000000,10.14950000,ETH-USD
2024-01-16 20:30:00,2581.35000000,2585.55000000,2577.17000000,2585.55000000,14.99320000,ETH-USD
2024-01-16 21:00:00,2585.80000000,2594.07000000,2582.63000000,2594.07000000,17.52310000,ETH-USD
2024-01-16 21:30:00,2590.77000000,2607.08000000,2590.77000000,2604.99000000,15.78400000,ETH-USD
2024-01-16 22:00:00,2604.99000000,2607.75000000,2595.57000000,2602.11000000,10.48410000,ETH-USD
2024-01-16 22:30:00,2604.09000000,2604.09000000,2588.74000000,2588.80000000,8.67660000,ETH-USD
2024-01-16 23:00:00,2590.84000000,2598.46000000,2590.82000000,2594.88000000,3.96840000,ETH-USD
2024-01-16 23:30:00,2593.93000000,2593.93000000,2586.00000000,2586.17000000,8.24660000,ETH-USD
2024-01-17 00:00:00,2587.74000000,2587.74000000,2580.13000000,2580.13000000,19.90440000,ETH-USD
2024-01-17 00:30:00,2582.33000000,2590.00000000,2580.13000000,2583.80000000,16.05320000,ETH-USD
2024-01-17 01:00:00,2587.95000000,2591.01000000,2584.40000000,2588.52000000,20.07940000,ETH-USD
2024-01-17 01:30:00,2588.52000000,2590.27000000,2577.44000000,2577.45000000,6.08630000,ETH-USD
2024-01-17 02:00:00,2580.48000000,2581.32000000,2574.20000000,2577.71000000,3.90300000,ETH-USD
